,timestamp,value,isAnomaly,isNight,isWeekend,isMajorHoliday,timeOfDay
96,2014-07-03 00:00:00,12646,0,1,0,0,0.0
97,2014-07-03 00:30:00,10562,0,1,0,0,0.02127659574468085
98,2014-07-03 01:00:00,8416,0,1,0,0,0.0425531914893617
99,2014-07-03 01:30:00,7098,0,1,0,0,0.06382978723404255
100,2014-07-03 02:00:00,5826,0,1,0,0,0.0851063829787234
101,2014-07-03 02:30:00,4383,0,1,0,0,0.10638297872340426
102,2014-07-03 03:00:00,3270,0,1,0,0,0.1276595744680851
103,2014-07-03 03:30:00,2948,0,1,0,0,0.14893617021276595
104,2014-07-03 04:00:00,3146,0,1,0,0,0.1702127659574468
105,2014-07-03 04:30:00,3077,0,1,0,0,0.19148936170212766
106,2014-07-03 05:00:00,3000,0,0,0,0,0.2127659574468085
107,2014-07-03 05:30:00,4592,0,0,0,0,0.23404255319148937
108,2014-07-03 06:00:00,6486,0,0,0,0,0.2553191489361702
109,2014-07-03 06:30:00,10113,0,0,0,0,0.2765957446808511
110,2014-07-03 07:00:00,12240,0,0,0,0,0.2978723404255319
111,2014-07-03 07:30:00,14574,0,0,0,0,0.3191489361702128
112,2014-07-03 08:00:00,16778,0,0,0,0,0.3404255319148936
113,2014-07-03 08:30:00,18910,0,0,0,0,0.3617021276595745
114,2014-07-03 09:00:00,18350,0,0,0,0,0.3829787234042553
115,2014-07-03 09:30:00,17218,0,0,0,0,0.40425531914893614
116,2014-07-03 10:00:00,16097,0,0,0,0,0.425531914893617
117,2014-07-03 10:30:00,16409,0,0,0,0,0.44680851063829785
118,2014-07-03 11:00:00,15893,0,0,0,0,0.46808510638297873
119,2014-07-03 11:30:00,16778,0,0,0,0,0.48936170212765956
120,2014-07-03 12:00:00,17604,0,0,0,0,0.5106382978723404
121,2014-07-03 12:30:00,18665,0,0,0,0,0.5319148936170213
122,2014-07-03 13:00:00,19045,0,0,0,0,0.5531914893617021
123,2014-07-03 13:30:00,19261,0,0,0,0,0.574468085106383
124,2014-07-03 14:00:00,19363,0,0,0,0,0.5957446808510638
125,2014-07-03 14:30:00,19078,0,0,0,0,0.6170212765957447
126,2014-07-03 15:00:00,18193,0,0,0,0,0.6382978723404256
127,2014-07-03 15:30:00,16635,0,0,0,0,0.6595744680851063
128,2014-07-03 16:00:00,14615,0,0,0,0,0.6808510638297872
129,2014-07-03 16:30:00,13759,0,0,0,0,0.7021276595744681
130,2014-07-03 17:00:00,17008,0,0,0,0,0.723404255319149
131,2014-07-03 17:30:00,19595,0,0,0,0,0.7446808510638298
132,2014-07-03 18:00:00,21328,0,0,0,0,0.7659574468085106
133,2014-07-03 18:30:00,22661,0,0,0,0,0.7872340425531915
134,2014-07-03 19:00:00,29985,0,1,0,0,0.8085106382978723
135,2014-07-03 19:30:00,21501,0,1,0,0,0.8297872340425532
136,2014-07-03 20:00:00,22684,0,1,0,0,0.851063829787234
137,2014-07-03 20:30:00,22188,0,1,0,0,0.8723404255319149
138,2014-07-03 21:00:00,22663,0,1,0,0,0.8936170212765957
139,2014-07-03 21:30:00,19573,0,1,0,0,0.9148936170212766
140,2014-07-03 22:00:00,17136,0,1,0,0,0.9361702127659575
141,2014-07-03 22:30:00,16606,0,1,0,0,0.9574468085106383
142,2014-07-03 23:00:00,16166,0,1,0,0,0.9787234042553191
143,2014-07-03 23:30:00,16020,0,1,0,0,1.0
144,2014-07-04 00:00:00,15591,0,1,0,1,0.0
145,2014-07-04 00:30:00,14395,0,1,0,1,0.02127659574468085
146,2014-07-04 01:00:00,12535,0,1,0,1,0.0425531914893617
147,2014-07-04 01:30:00,11341,0,1,0,1,0.06382978723404255
148,2014-07-04 02:00:00,9980,0,1,0,1,0.0851063829787234
149,2014-07-04 02:30:00,8404,0,1,0,1,0.10638297872340426
150,2014-07-04 03:00:00,7200,0,1,0,1,0.1276595744680851
151,2014-07-04 03:30:00,6578,0,1,0,1,0.14893617021276595
152,2014-07-04 04:00:00,5657,0,1,0,1,0.1702127659574468
153,2014-07-04 04:30:00,4474,0,1,0,1,0.19148936170212766
154,2014-07-04 05:00:00,3459,0,0,0,1,0.2127659574468085
155,2014-07-04 05:30:00,3276,0,0,0,1,0.23404255319148937
156,2014-07-04 06:00:00,3595,0,0,0,1,0.2553191489361702
157,2014-07-04 06:30:00,4240,0,0,0,1,0.2765957446808511
158,2014-07-04 07:00:00,4828,0,0,0,1,0.2978723404255319
159,2014-07-04 07:30:00,4926,0,0,0,1,0.3191489361702128
160,2014-07-04 08:00:00,5165,0,0,0,1,0.3404255319148936
161,2014-07-04 08:30:00,5776,0,0,0,1,0.3617021276595745
162,2014-07-04 09:00:00,7338,0,0,0,1,0.3829787234042553
163,2014-07-04 09:30:00,7839,0,0,0,1,0.40425531914893614
164,2014-07-04 10:00:00,8623,0,0,0,1,0.425531914893617
165,2014-07-04 10:30:00,9731,0,0,0,1,0.44680851063829785
166,2014-07-04 11:00:00,11024,0,0,0,1,0.46808510638297873
167,2014-07-04 11:30:00,13231,0,0,0,1,0.48936170212765956
168,2014-07-04 12:00:00,13613,0,0,0,1,0.5106382978723404
169,2014-07-04 12:30:00,13737,0,0,0,1,0.5319148936170213
170,2014-07-04 13:00:00,15574,0,0,0,1,0.5531914893617021
171,2014-07-04 13:30:00,14226,0,0,0,1,0.574468085106383
172,2014-07-04 14:00:00,18480,0,0,0,1,0.5957446808510638
173,2014-07-04 14:30:00,18265,0,0,0,1,0.6170212765957447
174,2014-07-04 15:00:00,16575,0,0,0,1,0.6382978723404256
175,2014-07-04 15:30:00,16417,0,0,0,1,0.6595744680851063
176,2014-07-04 16:00:00,14703,0,0,0,1,0.6808510638297872
177,2014-07-04 16:30:00,13469,0,0,0,1,0.7021276595744681
178,2014-07-04 17:00:00,12105,0,0,0,1,0.723404255319149
179,2014-07-04 17:30:00,11676,0,0,0,1,0.7446808510638298
180,2014-07-04 18:00:00,15487,0,0,0,1,0.7659574468085106
181,2014-07-04 18:30:00,15077,0,0,0,1,0.7872340425531915
182,2014-07-04 19:00:00,14999,0,1,0,1,0.8085106382978723
183,2014-07-04 19:30:00,14487,0,1,0,1,0.8297872340425532
184,2014-07-04 20:00:00,14415,0,1,0,1,0.851063829787234
185,2014-07-04 20:30:00,13796,0,1,0,1,0.8723404255319149
186,2014-07-04 21:00:00,14036,0,1,0,1,0.8936170212765957
187,2014-07-04 21:30:00,14021,0,1,0,1,0.9148936170212766
188,2014-07-04 22:00:00,15593,0,1,0,1,0.9361702127659575
189,2014-07-04 22:30:00,16589,0,1,0,1,0.9574468085106383
190,2014-07-04 23:00:00,17984,0,1,0,1,0.9787234042553191
191,2014-07-04 23:30:00,18035,0,1,0,1,1.0
192,2014-07-05 00:00:00,17576,0,1,1,0,0.0
193,2014-07-05 00:30:00,16189,0,1,1,0,0.02127659574468085
194,2014-07-05 01:00:00,14441,0,1,1,0,0.0425531914893617
195,2014-07-05 01:30:00,12535,0,1,1,0,0.06382978723404255
196,2014-07-05 02:00:00,11006,0,1,1,0,0.0851063829787234
197,2014-07-05 02:30:00,9151,0,1,1,0,0.10638297872340426
198,2014-07-05 03:00:00,8010,0,1,1,0,0.1276595744680851
199,2014-07-05 03:30:00,7096,0,1,1,0,0.14893617021276595
200,2014-07-05 04:00:00,6407,0,1,1,0,0.1702127659574468
201,2014-07-05 04:30:00,4421,0,1,1,0,0.19148936170212766
202,2014-07-05 05:00:00,3126,0,0,1,0,0.2127659574468085
203,2014-07-05 05:30:00,2514,0,0,1,0,0.23404255319148937
204,2014-07-05 06:00:00,2550,0,0,1,0,0.2553191489361702
205,2014-07-05 06:30:00,3148,0,0,1,0,0.2765957446808511
206,2014-07-05 07:00:00,3658,0,0,1,0,0.2978723404255319
207,2014-07-05 07:30:00,4345,0,0,1,0,0.3191489361702128
208,2014-07-05 08:00:00,4682,0,0,1,0,0.3404255319148936
209,2014-07-05 08:30:00,6248,0,0,1,0,0.3617021276595745
210,2014-07-05 09:00:00,7454,0,0,1,0,0.3829787234042553
211,2014-07-05 09:30:00,9010,0,0,1,0,0.40425531914893614
212,2014-07-05 10:00:00,10280,0,0,1,0,0.425531914893617
213,2014-07-05 10:30:00,11488,0,0,1,0,0.44680851063829785
214,2014-07-05 11:00:00,11595,0,0,1,0,0.46808510638297873
215,2014-07-05 11:30:00,13098,0,0,1,0,0.48936170212765956
216,2014-07-05 12:00:00,12623,0,0,1,0,0.5106382978723404
217,2014-07-05 12:30:00,13031,0,0,1,0,0.5319148936170213
218,2014-07-05 13:00:00,13263,0,0,1,0,0.5531914893617021
219,2014-07-05 13:30:00,13349,0,0,1,0,0.574468085106383
220,2014-07-05 14:00:00,13822,0,0,1,0,0.5957446808510638
221,2014-07-05 14:30:00,13716,0,0,1,0,0.6170212765957447
222,2014-07-05 15:00:00,13919,0,0,1,0,0.6382978723404256
223,2014-07-05 15:30:00,14203,0,0,1,0,0.6595744680851063
224,2014-07-05 16:00:00,13179,0,0,1,0,0.6808510638297872
225,2014-07-05 16:30:00,13708,0,0,1,0,0.7021276595744681
226,2014-07-05 17:00:00,13897,0,0,1,0,0.723404255319149
227,2014-07-05 17:30:00,14740,0,0,1,0,0.7446808510638298
228,2014-07-05 18:00:00,14575,0,0,1,0,0.7659574468085106
229,2014-07-05 18:30:00,16085,0,0,1,0,0.7872340425531915
230,2014-07-05 19:00:00,18182,0,1,1,0,0.8085106382978723
231,2014-07-05 19:30:00,16861,0,1,1,0,0.8297872340425532
232,2014-07-05 20:00:00,14140,0,1,1,0,0.851063829787234
233,2014-07-05 20:30:00,14477,0,1,1,0,0.8723404255319149
234,2014-07-05 21:00:00,15293,0,1,1,0,0.8936170212765957
235,2014-07-05 21:30:00,15457,0,1,1,0,0.9148936170212766
236,2014-07-05 22:00:00,16048,0,1,1,0,0.9361702127659575
237,2014-07-05 22:30:00,17477,0,1,1,0,0.9574468085106383
238,2014-07-05 23:00:00,16391,0,1,1,0,0.9787234042553191
239,2014-07-05 23:30:00,17006,0,1,1,0,1.0
240,2014-07-06 00:00:00,15427,0,1,1,0,0.0
241,2014-07-06 00:30:00,14615,0,1,1,0,0.02127659574468085
242,2014-07-06 01:00:00,13124,0,1,1,0,0.0425531914893617
243,2014-07-06 01:30:00,12222,0,1,1,0,0.06382978723404255
244,2014-07-06 02:00:00,11134,0,1,1,0,0.0851063829787234
245,2014-07-06 02:30:00,9145,0,1,1,0,0.10638297872340426
246,2014-07-06 03:00:00,8624,0,1,1,0,0.1276595744680851
247,2014-07-06 03:30:00,7885,0,1,1,0,0.14893617021276595
248,2014-07-06 04:00:00,7167,0,1,1,0,0.1702127659574468
249,2014-07-06 04:30:00,4805,0,1,1,0,0.19148936170212766
250,2014-07-06 05:00:00,3103,0,0,1,0,0.2127659574468085
251,2014-07-06 05:30:00,2671,0,0,1,0,0.23404255319148937
252,2014-07-06 06:00:00,2510,0,0,1,0,0.2553191489361702
253,2014-07-06 06:30:00,2917,0,0,1,0,0.2765957446808511
254,2014-07-06 07:00:00,3189,0,0,1,0,0.2978723404255319
255,2014-07-06 07:30:00,4107,0,0,1,0,0.3191489361702128
256,2014-07-06 08:00:00,4122,0,0,1,0,0.3404255319148936
257,2014-07-06 08:30:00,5654,0,0,1,0,0.3617021276595745
258,2014-07-06 09:00:00,6360,0,0,1,0,0.3829787234042553
259,2014-07-06 09:30:00,8406,0,0,1,0,0.40425531914893614
260,2014-07-06 10:00:00,9372,0,0,1,0,0.425531914893617
261,2014-07-06 10:30:00,11067,0,0,1,0,0.44680851063829785
262,2014-07-06 11:00:00,11595,0,0,1,0,0.46808510638297873
263,2014-07-06 11:30:00,12909,0,0,1,0,0.48936170212765956
264,2014-07-06 12:00:00,13715,0,0,1,0,0.5106382978723404
265,2014-07-06 12:30:00,13648,0,0,1,0,0.5319148936170213
266,2014-07-06 13:00:00,14296,0,0,1,0,0.5531914893617021
267,2014-07-06 13:30:00,14798,0,0,1,0,0.574468085106383
268,2014-07-06 14:00:00,15473,0,0,1,0,0.5957446808510638
269,2014-07-06 14:30:00,16032,0,0,1,0,0.6170212765957447
270,2014-07-06 15:00:00,14661,0,0,1,0,0.6382978723404256
271,2014-07-06 15:30:00,14836,0,0,1,0,0.6595744680851063
272,2014-07-06 16:00:00,13700,0,0,1,0,0.6808510638297872
273,2014-07-06 16:30:00,14565,0,0,1,0,0.7021276595744681
274,2014-07-06 17:00:00,15392,0,0,1,0,0.723404255319149
275,2014-07-06 17:30:00,16866,0,0,1,0,0.7446808510638298
276,2014-07-06 18:00:00,16893,0,0,1,0,0.7659574468085106
277,2014-07-06 18:30:00,16877,0,0,1,0,0.7872340425531915
278,2014-07-06 19:00:00,17025,0,1,1,0,0.8085106382978723
279,2014-07-06 19:30:00,15884,0,1,1,0,0.8297872340425532
280,2014-07-06 20:00:00,14487,0,1,1,0,0.851063829787234
281,2014-07-06 20:30:00,14159,0,1,1,0,0.8723404255319149
282,2014-07-06 21:00:00,16135,0,1,1,0,0.8936170212765957
283,2014-07-06 21:30:00,16165,0,1,1,0,0.9148936170212766
284,2014-07-06 22:00:00,14025,0,1,1,0,0.9361702127659575
285,2014-07-06 22:30:00,13970,0,1,1,0,0.9574468085106383
286,2014-07-06 23:00:00,13198,0,1,1,0,0.9787234042553191
287,2014-07-06 23:30:00,11355,0,1,1,0,1.0
288,2014-07-07 00:00:00,8675,0,1,0,0,0.0
289,2014-07-07 00:30:00,7180,0,1,0,0,0.02127659574468085
290,2014-07-07 01:00:00,5178,0,1,0,0,0.0425531914893617
291,2014-07-07 01:30:00,3658,0,1,0,0,0.06382978723404255
292,2014-07-07 02:00:00,3181,0,1,0,0,0.0851063829787234
293,2014-07-07 02:30:00,2402,0,1,0,0,0.10638297872340426
294,2014-07-07 03:00:00,1944,0,1,0,0,0.1276595744680851
295,2014-07-07 03:30:00,1877,0,1,0,0,0.14893617021276595
296,2014-07-07 04:00:00,2257,0,1,0,0,0.1702127659574468
297,2014-07-07 04:30:00,2280,0,1,0,0,0.19148936170212766
298,2014-07-07 05:00:00,2575,0,0,0,0,0.2127659574468085
299,2014-07-07 05:30:00,4174,0,0,0,0,0.23404255319148937
300,2014-07-07 06:00:00,6346,0,0,0,0,0.2553191489361702
301,2014-07-07 06:30:00,10594,0,0,0,0,0.2765957446808511
302,2014-07-07 07:00:00,12632,0,0,0,0,0.2978723404255319
303,2014-07-07 07:30:00,14893,0,0,0,0,0.3191489361702128
304,2014-07-07 08:00:00,16470,0,0,0,0,0.3404255319148936
305,2014-07-07 08:30:00,18998,0,0,0,0,0.3617021276595745
306,2014-07-07 09:00:00,17792,0,0,0,0,0.3829787234042553
307,2014-07-07 09:30:00,16396,0,0,0,0,0.40425531914893614
308,2014-07-07 10:00:00,14128,0,0,0,0,0.425531914893617
309,2014-07-07 10:30:00,14161,0,0,0,0,0.44680851063829785
310,2014-07-07 11:00:00,14154,0,0,0,0,0.46808510638297873
311,2014-07-07 11:30:00,15074,0,0,0,0,0.48936170212765956
312,2014-07-07 12:00:00,15188,0,0,0,0,0.5106382978723404
313,2014-07-07 12:30:00,15483,0,0,0,0,0.5319148936170213
314,2014-07-07 13:00:00,15338,0,0,0,0,0.5531914893617021
315,2014-07-07 13:30:00,16242,0,0,0,0,0.574468085106383
316,2014-07-07 14:00:00,16579,0,0,0,0,0.5957446808510638
317,2014-07-07 14:30:00,16885,0,0,0,0,0.6170212765957447
318,2014-07-07 15:00:00,16824,0,0,0,0,0.6382978723404256
319,2014-07-07 15:30:00,16238,0,0,0,0,0.6595744680851063
320,2014-07-07 16:00:00,15702,0,0,0,0,0.6808510638297872
321,2014-07-07 16:30:00,15132,0,0,0,0,0.7021276595744681
322,2014-07-07 17:00:00,17500,0,0,0,0,0.723404255319149
323,2014-07-07 17:30:00,19167,0,0,0,0,0.7446808510638298
324,2014-07-07 18:00:00,21398,0,0,0,0,0.7659574468085106
325,2014-07-07 18:30:00,22382,0,0,0,0,0.7872340425531915
326,2014-07-07 19:00:00,22270,0,1,0,0,0.8085106382978723
327,2014-07-07 19:30:00,20575,0,1,0,0,0.8297872340425532
328,2014-07-07 20:00:00,18824,0,1,0,0,0.851063829787234
329,2014-07-07 20:30:00,17909,0,1,0,0,0.8723404255319149
330,2014-07-07 21:00:00,19707,0,1,0,0,0.8936170212765957
331,2014-07-07 21:30:00,19066,0,1,0,0,0.9148936170212766
332,2014-07-07 22:00:00,17755,0,1,0,0,0.9361702127659575
333,2014-07-07 22:30:00,16583,0,1,0,0,0.9574468085106383
334,2014-07-07 23:00:00,14955,0,1,0,0,0.9787234042553191
335,2014-07-07 23:30:00,11849,0,1,0,0,1.0
336,2014-07-08 00:00:00,9292,0,1,0,0,0.0
337,2014-07-08 00:30:00,8110,0,1,0,0,0.02127659574468085
338,2014-07-08 01:00:00,7352,0,1,0,0,0.0425531914893617
339,2014-07-08 01:30:00,5049,0,1,0,0,0.06382978723404255
340,2014-07-08 02:00:00,3451,0,1,0,0,0.0851063829787234
341,2014-07-08 02:30:00,2465,0,1,0,0,0.10638297872340426
342,2014-07-08 03:00:00,2125,0,1,0,0,0.1276595744680851
343,2014-07-08 03:30:00,1877,0,1,0,0,0.14893617021276595
344,2014-07-08 04:00:00,2069,0,1,0,0,0.1702127659574468
345,2014-07-08 04:30:00,2080,0,1,0,0,0.19148936170212766
346,2014-07-08 05:00:00,2375,0,0,0,0,0.2127659574468085
347,2014-07-08 05:30:00,4303,0,0,0,0,0.23404255319148937
348,2014-07-08 06:00:00,6537,0,0,0,0,0.2553191489361702
349,2014-07-08 06:30:00,11331,0,0,0,0,0.2765957446808511
350,2014-07-08 07:00:00,13565,0,0,0,0,0.2978723404255319
351,2014-07-08 07:30:00,16455,0,0,0,0,0.3191489361702128
352,2014-07-08 08:00:00,18310,0,0,0,0,0.3404255319148936
353,2014-07-08 08:30:00,20288,0,0,0,0,0.3617021276595745
354,2014-07-08 09:00:00,19564,0,0,0,0,0.3829787234042553
355,2014-07-08 09:30:00,19380,0,0,0,0,0.40425531914893614
356,2014-07-08 10:00:00,16507,0,0,0,0,0.425531914893617
357,2014-07-08 10:30:00,16939,0,0,0,0,0.44680851063829785
358,2014-07-08 11:00:00,16113,0,0,0,0,0.46808510638297873
359,2014-07-08 11:30:00,17537,0,0,0,0,0.48936170212765956
360,2014-07-08 12:00:00,18120,0,0,0,0,0.5106382978723404
361,2014-07-08 12:30:00,18038,0,0,0,0,0.5319148936170213
362,2014-07-08 13:00:00,17870,0,0,0,0,0.5531914893617021
363,2014-07-08 13:30:00,18427,0,0,0,0,0.574468085106383
364,2014-07-08 14:00:00,18971,0,0,0,0,0.5957446808510638
365,2014-07-08 14:30:00,19071,0,0,0,0,0.6170212765957447
366,2014-07-08 15:00:00,18646,0,0,0,0,0.6382978723404256
367,2014-07-08 15:30:00,18229,0,0,0,0,0.6595744680851063
368,2014-07-08 16:00:00,15977,0,0,0,0,0.6808510638297872
369,2014-07-08 16:30:00,15026,0,0,0,0,0.7021276595744681
370,2014-07-08 17:00:00,17398,0,0,0,0,0.723404255319149
371,2014-07-08 17:30:00,20865,0,0,0,0,0.7446808510638298
372,2014-07-08 18:00:00,23875,0,0,0,0,0.7659574468085106
373,2014-07-08 18:30:00,25290,0,0,0,0,0.7872340425531915
374,2014-07-08 19:00:00,25510,0,1,0,0,0.8085106382978723
375,2014-07-08 19:30:00,24535,0,1,0,0,0.8297872340425532
376,2014-07-08 20:00:00,21922,0,1,0,0,0.851063829787234
377,2014-07-08 20:30:00,20113,0,1,0,0,0.8723404255319149
378,2014-07-08 21:00:00,22079,0,1,0,0,0.8936170212765957
379,2014-07-08 21:30:00,23111,0,1,0,0,0.9148936170212766
380,2014-07-08 22:00:00,25209,0,1,0,0,0.9361702127659575
381,2014-07-08 22:30:00,21978,0,1,0,0,0.9574468085106383
382,2014-07-08 23:00:00,18320,0,1,0,0,0.9787234042553191
383,2014-07-08 23:30:00,14881,0,1,0,0,1.0
384,2014-07-09 00:00:00,12053,0,1,0,0,0.0
385,2014-07-09 00:30:00,9409,0,1,0,0,0.02127659574468085
386,2014-07-09 01:00:00,7740,0,1,0,0,0.0425531914893617
387,2014-07-09 01:30:00,5528,0,1,0,0,0.06382978723404255
388,2014-07-09 02:00:00,4667,0,1,0,0,0.0851063829787234
389,2014-07-09 02:30:00,3242,0,1,0,0,0.10638297872340426
390,2014-07-09 03:00:00,2678,0,1,0,0,0.1276595744680851
391,2014-07-09 03:30:00,2370,0,1,0,0,0.14893617021276595
392,2014-07-09 04:00:00,2475,0,1,0,0,0.1702127659574468
393,2014-07-09 04:30:00,2304,0,1,0,0,0.19148936170212766
394,2014-07-09 05:00:00,2491,0,0,0,0,0.2127659574468085
395,2014-07-09 05:30:00,4117,0,0,0,0,0.23404255319148937
396,2014-07-09 06:00:00,6435,0,0,0,0,0.2553191489361702
397,2014-07-09 06:30:00,11067,0,0,0,0,0.2765957446808511
398,2014-07-09 07:00:00,13384,0,0,0,0,0.2978723404255319
399,2014-07-09 07:30:00,17194,0,0,0,0,0.3191489361702128
400,2014-07-09 08:00:00,18510,0,0,0,0,0.3404255319148936
